,TF,Target
170,1384,2663
171,845,685
172,845,1965
173,2641,1641
174,796,356
175,2534,1915
176,796,1034
177,511,2758
178,2534,2600
179,2641,1925
180,1384,2532
181,2641,540
182,796,1361
183,1006,190
184,1006,2191
185,1006,2637
186,845,1760
187,796,85
188,2534,2624
189,1680,1422
190,2623,1926
191,2641,962
192,1006,400
193,1579,178
194,1006,2294
195,1680,878
196,1384,2400
197,1859,700
198,845,763
199,1007,2255
200,1384,725
201,796,1781
202,1680,2821
203,511,1028
204,511,753
205,845,2170
206,1006,2346
207,796,1838
208,2641,1792
209,796,1127
210,1579,1306
211,1006,2326
212,1579,968
213,851,1424
214,1301,782
215,2641,1285
216,1384,162
217,845,1422
218,1384,367
219,1579,2281
220,967,491
221,1384,730
222,1006,2040
223,1384,313
224,1007,809
225,845,878
226,800,1749
227,1384,1559
228,1301,764
229,1337,1689
230,2641,554
231,2641,324
232,1006,2167
233,845,2821
234,511,1017
235,1680,1774
236,796,1101
237,1301,488
238,800,2555
239,1337,2706
240,1006,516
241,1579,208
242,796,2769
243,796,2869
244,845,2971
245,796,1404
246,967,1679
247,845,910
248,511,348
249,851,2169
250,845,2527
251,1579,788
252,1579,2871
253,511,5
254,511,181
255,845,1774
256,800,117
257,511,1824
258,1680,2029
259,851,1852
260,511,1807
261,511,1522
262,1384,661
263,511,1692
264,2623,891
265,1680,1960
266,1680,392
267,796,2697
268,1008,2334
269,796,1473
270,1579,2308
271,1301,2442
272,2641,220
273,2534,913
274,1006,2230
275,1384,338
276,1680,1477
277,2623,1753
278,511,1564
279,511,2736
280,1006,305
281,851,166
282,796,1414
283,800,2345
284,845,2029
285,1680,1541
286,845,1459
287,1680,132
288,511,2176
289,2534,2521
290,2534,1197
291,2534,1900
292,1680,1546
293,1680,1911
294,1006,1428
295,1006,2020
296,845,1960
297,967,1762
298,851,2743
299,796,905
300,1384,343
301,845,2111
302,511,751
303,845,2674
304,2641,1196
305,851,1282
306,845,1477
307,796,977
308,1006,2267
309,851,2601
310,2641,1594
311,1006,2242
312,845,1077
313,2623,2596
314,845,1911
315,800,1731
316,1579,734
317,845,1546
318,511,714
319,845,2278
320,1384,1031
321,851,1919
322,1740,380
323,1680,673
324,2534,2594
325,1680,743
326,2534,754
327,1680,1455
328,800,823
329,2641,2942
330,845,270
331,1579,1600
332,1006,722
333,511,2707
334,511,913
335,796,1862
336,851,1639
337,2534,727
338,796,517
339,845,743
340,511,1604
341,845,673
342,1384,819
343,2641,1896
344,845,1455
345,1006,2790
346,511,2521
347,511,1197
348,851,2969
349,510,2355
350,511,1900
351,2623,1729
352,1384,1745
353,1384,1650
354,796,2284
355,967,48
356,1384,36
357,511,2417
358,1384,6
359,1579,66
360,248,2104
361,1006,12
362,264,813
363,510,691
364,1384,2860
365,800,27
366,1499,1512
367,1006,17
368,1579,1755
369,851,9
370,845,549
371,845,1487
372,2534,1612
373,2641,1051
374,511,2462
375,796,2597
376,1579,817
377,2641,993
378,2641,1315
379,1006,1190
380,796,540
381,800,490
382,1006,2933
383,1547,2387
384,1384,2015
385,845,2283
386,851,2520
387,845,964
388,796,962
389,2641,823
390,2623,2877
391,796,2839
392,1579,151
393,1384,1336
394,511,256
395,511,1421
396,511,1182
397,1680,1338
398,2623,1540
399,845,2694
400,2641,1233
401,796,1285
402,1006,2357
403,1384,234
404,845,1686
405,2623,1370
406,1006,2244
407,2623,2110
408,967,1087
409,845,826
410,2641,854
411,2623,102
412,1006,2652
413,1384,1941
414,2641,2147
415,1384,2537
416,1680,1765
417,1006,1848
418,1006,2658
419,796,324
420,1006,2268
421,1384,2359
422,1579,1679
423,1680,1634
424,796,1742
425,1006,873
426,796,2803
427,511,636
428,2641,2057
429,2641,765
430,1680,165
431,1006,1218
432,2641,2372
433,511,2931
434,510,1968
435,1006,1860
436,845,1765
437,967,1789
438,2534,212
439,2623,2931
440,1006,2364
441,511,2429
442,511,307
443,2623,1867
444,2623,2529
445,1680,479
446,967,1009
447,1006,2665
448,511,2879
449,511,237
450,851,2825
451,845,165
452,1006,1778
453,796,2143
454,796,220
455,845,2117
456,1006,1646
457,845,1851
458,851,2550
459,851,1583
460,2300,682
461,1384,129
462,1006,1625
463,845,2264
464,1384,2302
465,2623,2407
466,1384,1955
467,845,479
468,1301,462
469,511,1086
470,1006,199
471,1680,283
472,1680,1910
473,2641,2241
474,845,1849
475,1006,1527
476,845,2563
477,511,370
478,2641,741
479,1301,2178
480,1384,2204
481,2641,1615
482,796,145
483,800,8
484,800,1514
485,1384,515
486,851,1326
487,2623,537
488,796,245
489,796,2116
490,1006,2963
491,511,1413
492,1006,2441
493,845,1379
494,1384,119
495,511,2182
496,845,283
497,845,1910
498,845,241
499,845,1495
500,1006,1665
501,511,1460
502,1680,2046
503,796,1111
504,800,2650
505,796,1003
506,800,1300
507,2623,1711
508,796,2942
509,1301,1750
510,796,1547
511,2641,2290
512,1301,1025
513,511,1701
514,2641,1557
515,2641,533
516,1006,314
517,1006,2078
518,511,279
519,2300,1754
520,1384,268
521,2641,715
522,1384,244
523,851,1523
524,1579,1204
525,511,881
526,1006,1093
527,796,1896
528,800,612
529,1007,2257
530,1384,1669
531,845,408
532,511,2246
533,1384,2795
534,1006,1270
535,1680,958
536,1384,1905
537,796,87
538,2534,786
539,1301,2294
540,1006,2304
541,2623,603
542,845,2890
543,796,825
544,2623,2336
545,2623,2921
546,2957,463
547,796,2160
548,1579,2566
549,845,1870
550,511,2992
551,1006,2480
552,511,506
553,1579,358
554,845,958
555,796,2571
556,796,1315
557,796,537
558,1006,2924
559,2623,2361
560,845,1570
561,796,1167
562,845,1310
563,1384,1106
564,845,951
565,511,239
566,1579,907
567,845,810
568,1006,148
569,851,2279
570,1384,1550
571,1384,295
572,1579,301
573,1006,65
574,796,780
575,2641,1300
576,1006,2764
577,851,691
578,1680,782
579,2641,1517
580,511,2016
581,1579,1389
582,845,1631
583,1384,1100
584,1547,2296
585,264,2153
586,845,18
587,1579,837
588,1579,1087
589,1680,2928
590,845,2901
591,796,38
592,845,797
593,1384,901
594,1680,2708
595,2641,730
596,796,2863
597,511,2028
598,1579,2895
599,1384,236
600,845,2002
601,796,1806
602,2623,2177
603,1006,2548
604,511,2844
605,796,1036
606,796,2147
607,845,2804
608,796,2712
609,1680,1936
610,1579,219
611,1006,2044
612,1384,2192
613,845,2928
614,851,2021
615,1006,1525
616,845,2975
617,1006,207
618,2623,660
619,1006,2140
620,796,2472
621,1680,2145
622,796,949
623,1006,1375
624,1006,2219
625,2641,675
626,1384,2634
627,845,2760
628,845,2708
629,796,2057
630,1301,51
631,796,2279
632,1008,1763
633,796,765
634,2623,2370
635,2534,103
636,1680,633
637,1006,1776
638,1384,2998
639,2534,2067
640,845,1936
641,1337,791
642,851,1923
643,967,1467
644,845,494
645,1006,668
646,1006,2254
647,845,2235
648,845,2145
649,1301,2995
650,2641,2200
651,2641,1876
652,1008,1764
653,1337,317
654,800,2664
655,845,1369
656,511,1943
657,1680,2810
658,1006,323
659,511,2305
660,2534,1940
661,845,275
662,845,1482
663,2641,2180
664,851,1918
665,851,1861
666,2534,227
667,1680,2974
668,1384,996
669,845,483
670,800,2653
671,800,2313
672,1007,368
673,1337,2072
674,2641,1695
675,800,2369
676,845,1463
677,1384,2940
678,845,2810
679,845,1382
680,845,2698
681,1680,1259
682,511,1489
683,851,2838
684,511,1645
685,2534,2094
686,845,2974
687,1006,1871
688,1006,617
689,1579,110
690,1006,2622
691,800,1323
692,511,1798
693,967,1170
694,1384,1342
695,1006,763
696,796,533
697,1384,2926
698,845,939
699,1384,2291
700,845,354
701,1384,1183
702,845,1259
703,796,715
704,1384,407
705,796,1611
706,1006,1895
707,2623,162
708,1384,2802
709,1384,1184
710,1680,2641
711,845,1674
712,2623,1476
713,796,1384
714,2534,1779
715,1006,63
716,1337,642
717,2641,1650
718,511,137
719,511,227
720,1384,2019
721,845,2207
722,2623,2826
723,800,1531
724,796,1366
725,1579,2830
726,1384,1809
727,800,2672
728,845,2647
729,2623,2434
730,1384,2459
731,2623,2403
732,845,1293
733,1384,1501
734,2641,2860
735,800,2104
736,2641,1515
737,845,2749
738,845,2641
739,845,749
740,851,1001
741,967,549
742,845,2151
743,1859,68
744,851,2051
745,845,2530
746,796,2663
747,845,2064
748,511,2094
749,851,454
750,2623,2383
751,1006,1774
752,800,1588
753,796,2532
754,2534,1521
755,796,2450
756,1579,1423
757,1579,1623
758,2623,216
759,2623,661
760,511,2533
761,1301,2658
762,1007,1877
763,2641,1219
764,1006,1997
765,1384,1482
766,845,2499
767,796,1517
768,511,2023
769,2641,1376
770,796,725
771,845,2061
772,1859,926
773,845,2378
774,845,2240
775,1579,1422
776,845,979
777,1006,1960
778,1384,1480
779,511,1787
780,2623,601
781,796,162
782,1384,1371
783,845,2900
784,851,2805
785,1006,2111
786,796,367
787,1301,2135
788,1007,2988
789,1859,2832
790,796,730
791,796,313
792,800,2190
793,796,1559
794,511,2923
795,1680,106
796,1384,448
797,1006,1189
798,1384,2090
799,1006,2278
800,967,1338
801,845,487
802,851,187
803,1006,619
804,1384,2595
805,1301,1625
806,2623,694
807,851,2475
808,845,864
809,511,1771
810,851,1419
811,845,1511
812,1384,1290
813,1006,2345
814,511,1401
815,511,2320
816,1579,2834
817,845,2916
818,2641,2568
819,800,333
820,209,2829
821,845,1113
822,967,299
823,1384,1717
824,1579,2983
825,796,661
826,2957,2394
827,845,2270
828,2623,819
829,1384,1436
830,1384,2072
831,1006,2233
832,1337,1692
833,2534,1516
834,1579,53
835,511,2729
836,1680,462
837,1680,1845
838,1007,2613
839,796,1876
840,796,338
841,845,615
842,967,1171
843,2641,2302
844,796,1305
845,1579,392
846,1301,1298
847,1384,2327
848,1384,1992
849,1384,225
850,1301,784
851,851,1795
852,2623,1685
853,511,1353
854,510,2006
855,1006,1487
856,796,343
857,845,2350
858,511,2954
859,845,1845
860,1579,608
861,1579,2668
862,511,2686
863,1337,751
864,796,1695
865,1006,2965
866,2641,1316
867,1006,140
868,845,1105
869,2641,515
870,1680,2865
871,1680,372
872,1680,912
873,511,488
874,1499,1999
875,511,2027
876,1579,1584
877,1006,690
878,1384,2399
879,2623,328
880,967,1379
881,796,1031
882,511,1453
883,845,1145
884,511,238
885,1006,2283
886,796,2315
887,1006,964
888,845,1151
889,511,2001
890,511,595
891,511,3
892,845,1461
893,851,1173
894,845,637
895,511,1516
896,1384,756
897,2623,78
898,845,912
899,845,372
900,1006,27
901,845,2865
902,800,2487
903,1579,743
904,1384,917
905,1006,2539
906,1384,2751
907,845,2388
908,845,1888
909,800,2849
910,796,819
911,1301,1789
912,1006,1686
913,511,2257
914,1680,1112
915,2623,721
916,2641,1669
917,511,1346
918,1680,400
919,2623,708
920,1680,653
921,845,511
922,511,1693
923,1006,826
924,1384,1617
925,796,1745
926,845,190
927,800,787
928,1384,2773
929,1006,1174
930,511,2677
931,796,36
932,2623,2224
933,511,1441
934,1579,1178
935,1680,2326
936,796,2860
937,1006,902
938,1384,1926
939,1007,1006
940,845,1112
941,2623,1110
942,845,653
943,1680,2779
944,1680,2040
945,1006,1383
946,800,1598
947,1680,2167
948,851,1922
949,511,218
950,2535,1818
951,845,1928
952,2641,1106
953,511,1823
954,796,2015
955,1006,2562
956,2641,2389
957,1384,1071
958,1680,1971
959,511,2545
960,845,2779
961,845,2040
962,2623,351
963,1006,1914
964,1006,2358
965,1006,1851
966,845,2167
967,845,2476
968,967,231
969,1301,2140
970,511,900
971,796,1336
972,845,516
973,2623,900
974,796,422
975,2641,1831
976,800,2915
977,796,234
978,2641,901
979,1006,489
980,511,836
981,511,222
982,1301,668
983,1579,1338
984,1680,305
985,511,2209
986,1499,1449
987,511,1734
988,845,23
989,1384,891
990,796,2359
991,2534,1719
992,845,16
993,1006,1495
994,1547,2871
995,1384,1609
996,2623,2338
997,1006,560
998,845,2230
999,1384,1753
1000,1384,1296
1001,2641,700
1002,2623,1847
1003,1680,2267
1004,1384,1564
1005,2957,683
1006,800,1068
1007,2641,2295
1008,1006,2256
1009,511,1656
1010,1680,2818
1011,796,2568
1012,1337,2690
1013,511,261
1014,845,2020
1015,845,485
1016,2534,2292
1017,1006,1599
1018,1680,2745
1019,1384,1576
1020,796,1696
1021,2641,2408
1022,845,2267
1023,845,2549
1024,845,2959
1025,1384,2596
1026,2641,976
1027,845,2242
1028,796,129
1029,1006,1690
1030,1579,738
1031,1384,2055
1032,845,2818
1033,2641,2684
1034,796,2302
1035,1384,714
1036,796,1955
1037,1579,2319
1038,1006,519
1039,800,596
1040,1006,2340
1041,845,2745
1042,1579,2557
1043,1384,2969
1044,2535,1830
1045,2623,2662
1046,1384,704
1047,1006,577
1048,1579,2567
1049,1859,2260
1050,845,948
1051,851,2329
1052,511,1018
1053,851,2489
1054,845,1908
1055,1006,1870
1056,796,2204
1057,2641,1429
1058,851,1098
1059,1006,1570
1060,796,515
1061,1680,12
1062,796,119
1063,845,2547
1064,2641,2741
1065,511,2731
1066,1301,2821
1067,1006,845
1068,2641,1215
1069,1384,2452
1070,845,2702
1071,800,80
1072,1006,1631
1073,845,1168
1074,511,535
1075,1006,18
1076,851,1741
1077,2641,201
1078,851,2006
1079,1384,1337
1080,1384,2417
1081,2534,539
1082,796,268
1083,2623,2252
1084,511,1363
1085,1547,1938
1086,845,1360
1087,851,1740
1088,1579,1829
1089,845,17
1090,1680,967
1091,851,981
1092,2623,83
1093,796,1669
1094,511,2960
1095,2534,1637
1096,1579,1493
1097,2641,2217
1098,1384,662
1099,796,2795
1100,1579,195
1101,2641,1809
1102,511,671
1103,845,1190
1104,845,2325
1105,511,124
1106,845,2251
1107,1384,2381
1108,800,2645
1109,2641,1501
1110,796,1905
1111,845,2933
1112,511,2317
1113,1384,57
1114,1680,2357
1115,845,967
1116,1384,1352
1117,511,178
1118,1384,2877
1119,1579,2101
1120,1384,243
1121,800,2071
1122,1680,1848
1123,2534,2903
1124,800,501
1125,511,968
1126,1547,1663
1127,845,2632
1128,1384,1540
1129,1579,1037
1130,1978,236
1131,2641,2831
1132,1006,2728
1133,845,2357
1134,1384,1370
1135,1006,2145
1136,1384,2110
1137,796,1106
1138,1384,102
1139,800,1034
1140,511,2037
1141,1301,1546
1142,796,295
1143,796,1550
1144,1680,1860
1145,845,1848
1146,967,886
1147,1547,2701
1148,796,1100
1149,1384,2473
1150,2641,2836
1151,511,1637
1152,511,498
1153,1006,275
1154,511,2144
1155,967,979
1156,845,2268
1157,1006,2234
1158,1006,2404
1159,1384,98
1160,1384,879
1161,511,667
1162,1384,68
1163,1337,2683
1164,511,2988
1165,1007,43
1166,796,901
1167,845,1218
1168,845,1191
1169,1384,2931
1170,845,1860
1171,796,236
1172,800,1127
1173,1680,1646
1174,1301,673
1175,1006,2881
1176,2623,1737
1177,1006,1463
1178,1384,1867
1179,1579,2928
1180,1859,60
1181,2641,448
1182,845,2364
1183,2641,2090
1184,1384,2529
1185,1006,1382
1186,1337,2844
1187,2300,1221
1188,845,2665
1189,796,2192
1190,2641,1290
1191,845,2286
1192,845,1778
1193,1006,2664
1194,845,2220
1195,800,1101
1196,2534,2747
1197,1579,1936
1198,845,1646
1199,800,2869
1200,511,1635
1201,1859,986
1202,1384,2407
1203,1301,1334
1204,511,2184
1205,845,924
1206,796,2295
1207,1006,354
1208,796,2998
1209,1680,597
1210,967,1554
1211,1680,2963
1212,845,978
1213,1006,2313
1214,845,199
1215,845,729
1216,2623,2802
1217,1384,415
1218,1006,2369
1219,1384,2832
1220,1579,484
1221,2623,2019
1222,967,615
1223,845,597
1224,511,800
1225,845,2259
1226,1680,2579
1227,1006,1129
1228,2623,1633
1229,845,2963
1230,1579,889
1231,1547,2841
1232,511,2783
1233,1006,198
1234,800,2351
1235,1006,2749
1236,845,1016
1237,1680,1093
1238,1384,1711
1239,1384,2806
1240,845,643
1241,1579,493
1242,796,996
1243,967,804
1244,1006,2151
1245,1006,2530
1246,1680,1270
1247,796,2271
1248,2641,1781
1249,845,314
1250,1384,1339
1251,845,2249
1252,2641,2399
1253,845,2579
1254,1579,2685
1255,511,2747
1256,796,2940
1257,845,1961
1258,1384,1728
1259,2623,2719
1260,845,2152
1261,1384,881
1262,2641,1143
1263,845,1446
1264,1006,2499
1265,1384,142
1266,796,1342
1267,1544,2826
1268,1006,2061
1269,796,2926
1270,1006,2378
1271,2641,917
1272,796,2291
1273,1006,2240
1274,845,1420
1275,1680,2924
1276,796,201
1277,796,1183
1278,2641,2751
1279,1384,603
1280,967,1025
1281,511,1329
1282,796,407
1283,845,2304
1284,1384,2921
1285,1384,2336
1286,2623,1480
1287,1384,2387
1288,1384,1869
1289,845,1268
1290,796,1184
1291,1579,2982
1292,1006,482
1293,851,2168
1294,1006,2852
1295,1579,1293
1296,2534,1030
1297,796,2019
1298,1006,1374
1299,1301,2562
1300,1384,2361
1301,800,517
1302,796,1809
1303,1006,173
1304,845,2924
1305,796,2459
1306,511,100
1307,1006,1291
1308,967,771
1309,845,1868
1310,1384,239
1311,845,1758
1312,845,1231
1313,1384,2245
1314,796,2808
1315,2623,1663
1316,2623,1959
1317,1384,1252
1318,1384,2255
1319,845,65
1320,2623,755
1321,967,2294
1322,845,687
1323,1384,1994
1324,796,496
1325,1680,2548
1326,845,1102
1327,1006,35
1328,845,388
1329,1006,1113
1330,1547,907
1331,1680,862
1332,2534,2504
1333,1680,2044
1334,511,491
1335,1384,2432
1336,1006,935
1337,2623,2701
1338,1680,1694
1339,845,2789
1340,796,2831
1341,2641,2889
1342,1680,1375
1343,800,1641
1344,845,2680
1345,1384,2177
1346,1680,1064
1347,845,2548
1348,796,1482
1349,845,862
1350,845,2044
1351,1384,660
1352,845,1694
1353,511,89
1354,796,1480
1355,2534,2322
1356,1337,1220
1357,1680,827
1358,845,1375
1359,796,1371
1360,2641,2321
1361,1006,2350
1362,1384,2048
1363,1384,2456
1364,1006,1845
1365,1384,2370
1366,2300,813
1367,2534,2142
1368,1579,2420
1369,845,1776
1370,511,2543
1371,511,2356
1372,511,1886
1373,1006,2328
1374,796,448
1375,2641,891
1376,796,2090
1377,511,2846
1378,2957,2645
1379,845,2517
1380,796,2595
1381,845,827
1382,511,642
1383,511,1835
1384,1006,1850
1385,1007,53
1386,2623,1835
1387,845,1048
1388,796,2054
1389,796,1290
1390,2641,1296
1391,1579,1554
1392,2623,1676
1393,851,2610
1394,845,323
1395,1680,1784
1396,511,1573
1397,967,1428
1398,796,1717
1399,845,2519
1400,796,1436
1401,796,2072
1402,1680,584
1403,1384,2469
1404,1006,511
1405,1006,2588
1406,1680,617
1407,2623,1610
1408,967,2267
1409,1579,1022
1410,511,2799
1411,967,2569
1412,1006,1529
1413,1301,951
1414,2534,2073
1415,1384,1084
1416,851,1981
1417,1007,506
1418,845,1043
1419,2623,2758
1420,845,1784
1421,796,2327
1422,796,1992
1423,796,225
1424,1384,319
1425,1006,1440
1426,1579,804
1427,1384,507
1428,845,584
1429,1301,18
1430,796,2848
1431,2534,1708
1432,845,1871
1433,511,1706
1434,800,2214
1435,845,105
1436,845,2622
1437,1680,63
1438,1006,2528
1439,510,851
1440,1384,2724
1441,1384,1341
1442,1006,2503
1443,796,2399
1444,1006,1928
1445,845,1895
1446,1337,1978
1447,1859,1854
1448,1384,1476
1449,1006,2953
1450,1301,2804
1451,2623,1071
1452,1680,30
1453,1006,2779
1454,2641,2452
1455,800,1594
1456,1384,2826
1457,1301,2928
1458,1337,2001
1459,1337,595
1460,1579,1750
1461,1384,2434
1462,1006,2476
1463,2641,1337
1464,796,756
1465,1384,2403
1466,2641,2496
1467,2623,1017
1468,1337,1516
1469,511,1915
1470,2641,1742
1471,2534,471
1472,1680,1538
1473,851,1368
1474,851,264
1475,845,2366
1476,1384,2413
1477,511,2624
1478,1384,757
1479,1006,1148
1480,845,30
1481,851,1883
1482,1301,1767
1483,1384,2003
1484,1384,2260
1485,511,2185
1486,1337,1346
1487,2641,662
1488,1384,2383
1489,511,358
1490,845,944
1491,511,1708
1492,1384,2464
1493,2623,181
1494,1384,216
1495,796,499
1496,1579,1630
1497,1384,970
1498,1384,2296
1499,845,1538
1500,1006,16
1501,851,989
1502,1579,2294
1503,845,287
1504,796,1926
1505,1337,1441
1506,1740,1033
1507,2641,2877
1508,845,778
1509,1680,1898
1510,845,2555
1511,2641,243
1512,511,1389
1513,845,1997
1514,1007,830
1515,800,101
1516,2623,2139
1517,2641,946
1518,1006,2915
1519,2641,1540
1520,1384,863
1521,1384,1643
1522,1384,601
1523,1384,650
1524,1384,1787
1525,1006,485
1526,796,1071
1527,800,993
1528,845,1898
1529,845,2216
1530,845,117
1531,800,1315
1532,1006,2959
1533,845,774
1534,967,2258
1535,1301,2974
1536,511,292
1537,2534,2835
1538,2641,2473
1539,2641,790
1540,1384,1592
1541,511,2897
1542,845,619
1543,851,2081
1544,1384,694
1545,2641,98
1546,796,2162
1547,2641,879
1548,1579,1345
1549,511,43
1550,2641,68
1551,1006,1068
1552,845,2345
1553,1007,1551
1554,1301,1259
1555,1680,1731
1556,1006,1908
1557,511,1009
1558,1384,1230
1559,2641,1867
1560,845,1051
1561,264,527
1562,511,956
1563,796,891
1564,967,2665
1565,1006,2547
1566,1007,1133
1567,1579,2230
1568,2623,1604
1569,2623,952
1570,845,2233
1571,264,2013
1572,796,1609
1573,1384,2729
1574,511,2227
1575,800,2147
1576,845,2277
1577,845,1731
1578,796,1753
1579,796,1296
1580,1680,2965
1581,1384,1496
1582,1006,1168
1583,796,1564
1584,967,1625
1585,2641,926
1586,511,95
1587,1680,2187
1588,1384,1349
1589,1006,196
1590,2623,759
1591,1006,2603
1592,1384,1685
1593,845,823
1594,2535,1944
1595,2534,1556
1596,1301,2064
1597,796,1119
1598,511,1004
1599,845,994
1600,845,249
1601,845,4
1602,264,2355
1603,2641,415
1604,1680,964
1605,845,663
1606,2641,2832
1607,511,2594
1608,511,754
1609,1579,2995
1610,1337,2944
1611,796,2282
1612,2534,2755
1613,845,2965
1614,1384,2686
1615,845,140
1616,796,2596
1617,1384,228
1618,845,690
1619,1006,2251
1620,1384,328
1621,1384,720
1622,851,546
1623,1384,1254
1624,845,1052
1625,1680,2694
1626,1006,967
1627,1006,80
1628,2641,1711
1629,2623,796
1630,2641,2806
1631,1006,197
1632,1006,518
1633,511,110
1634,796,2969
1635,511,609
1636,1978,1337
1637,511,727
1638,1006,497
1639,511,2623
1640,845,2811
1641,967,784
1642,845,640
1643,1384,78
1644,2641,1339
1645,1384,1873
1646,1006,762
1647,1008,614
1648,1384,232
1649,845,27
1650,1680,1174
1651,845,221
1652,511,973
1653,1337,1018
1654,511,2615
1655,2623,1182
1656,845,2539
1657,1006,2632
1658,2300,2174
1659,1384,721
1660,845,390
1661,851,736
1662,1384,708
1663,1579,2762
1664,1384,355
1665,511,2961
1666,1680,2343
1667,1680,2771
1668,2641,1806
1669,2641,1036
1670,796,2452
1671,1384,411
1672,1006,2645
1673,511,2830
1674,1579,12
1675,511,1612
1676,845,1174
1677,845,1833
1678,1384,2224
1679,1547,2683
1680,796,1337
1681,851,737
1682,1978,2877
1683,845,902
1684,2641,1869
1685,1384,1110
1686,1301,106
1687,2641,1041
1688,845,2445
1689,967,1875
1690,845,2771
1691,800,1557
1692,851,2558
1693,845,1383
1694,1680,1914
1695,1680,2358
1696,1006,501
1697,845,2330
1698,845,613
1699,796,662
1700,800,715
1701,2641,2175
1702,511,1423
1703,796,2560
1704,845,2681
1705,1680,1070
1706,845,1835
1707,1337,671
1708,845,1200
1709,796,57
1710,511,2043
1711,796,1352
1712,1006,2286
1713,1006,2232
1714,1384,351
1715,511,1439
1716,1680,2367
1717,796,2877
1718,1384,504
1719,845,1914
1720,845,2358
1721,2623,664
1722,796,1090
1723,796,243
1724,1006,924
1725,845,1070
1726,1301,1845
1727,1006,978
1728,2623,1086
1729,845,280
1730,796,1540
1731,2641,92
1732,2534,2029
1733,511,406
1734,1337,968
1735,800,2663
1736,796,1370
1737,796,2110
1738,2623,1481
1739,845,2494
1740,845,489
1741,1680,560
1742,845,2367
1743,1384,836
1744,796,102
1745,2641,2177
1746,1579,2658
1747,800,2450
1748,1006,597
1749,796,1996
1750,1384,2765
1751,1301,1151
1752,1579,873
1753,851,2482
1754,796,2473
1755,511,212
1756,851,2925
1757,845,548
1758,1006,1016
1759,1006,723
1760,1006,643
1761,1301,912
1762,845,560
1763,851,2011
1764,851,2625
1765,796,879
1766,2641,2370
1767,796,68
1768,1384,1847
1769,511,2834
1770,1384,21
1771,1579,2135
1772,800,1954
1773,1006,1404
1774,796,2931
1775,1579,2665
1776,845,2256
1777,1006,2579
1778,2534,776
1779,796,2529
1780,796,1867
1781,1006,1961
1782,1006,2152
1783,796,2060
1784,967,2254
1785,1680,2890
1786,2641,1384
1787,511,53
1788,845,1599
1789,1579,1646
1790,845,8
1791,845,1514
1792,511,2189
1793,511,887
1794,1680,577
1795,2623,1458
1796,511,684
1797,511,392
1798,1579,1803
1799,796,2407
1800,845,2213
1801,800,2243
1802,1006,1420
1803,511,1130
1804,845,2757
1805,796,2482
1806,1680,612
1807,845,519
1808,1384,677
1809,1384,2662
1810,511,1642
1811,1680,810
1812,511,608
1813,1384,368
1814,851,113
1815,796,415
1816,2641,2663
1817,511,132
1818,845,577
1819,2534,1897
1820,2623,1319
1821,2534,2360
1822,1006,905
